prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,keyword_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
MBXV01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190420,WGS,strain: beer059,isolation_source: Beer,12383659,398,0,No,16,0,11873888,No,CM006239-CM006254,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBXW01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190419,WGS,strain: beer058,isolation_source: Beer,12152900,395,0,No,16,0,11770461,No,CM006255-CM006270,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBXX01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190418,WGS,strain: beer057,isolation_source: Beer,12341989,566,0,No,16,0,11889298,No,CM006271-CM006286,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBXY01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190417,WGS,strain: beer056,isolation_source: Beer,12314708,525,0,No,16,0,11865732,No,CM006287-CM006302,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBXZ01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190416,WGS,strain: beer055,isolation_source: Beer,12252896,497,0,No,16,0,11818931,No,CM006303-CM006318,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYA01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190415,WGS,strain: beer054,isolation_source: Beer,12200460,437,0,No,16,0,11809830,No,CM006319-CM006334,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYB01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190414,WGS,strain: beer053,isolation_source: Beer,12157731,430,0,No,16,0,11764489,No,CM006335-CM006350,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYC01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190413,WGS,strain: beer052,isolation_source: Beer,12571992,599,0,No,16,0,11886811,No,CM006351-CM006366,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYD01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190412,WGS,strain: beer051,isolation_source: Beer,12144653,370,0,No,16,0,11785945,No,CM006367-CM006382,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYE01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190411,WGS,strain: beer050,isolation_source: Beer,12310301,536,0,No,16,0,11866623,No,CM006383-CM006398,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYF01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190410,WGS,strain: beer049,isolation_source: Beer,12262421,488,0,No,16,0,11835429,No,CM006399-CM006414,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYG01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190409,WGS,strain: beer048,isolation_source: Beer,12244769,476,0,No,16,0,11822486,No,CM006415-CM006430,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYH01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190408,WGS,strain: beer047,isolation_source: Beer,12252828,466,0,No,16,0,11805572,No,CM006431-CM006446,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYI01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190407,WGS,strain: beer046,isolation_source: Beer,12256569,489,0,No,16,0,11846597,No,CM006447-CM006462,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYJ01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190406,WGS,strain: beer045,isolation_source: Beer,12286898,517,0,No,16,0,11853637,No,CM006463-CM006478,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYK01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190405,WGS,strain: beer044,isolation_source: Beer,11993383,129,0,No,16,0,11808655,No,CM006479-CM006494,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYL01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190404,WGS,strain: beer043,isolation_source: Beer,12127061,283,0,No,16,0,11770447,No,CM006495-CM006510,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYM01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190403,WGS,strain: beer042,isolation_source: Beer,12008617,192,0,No,16,0,11528084,No,CM006511-CM006526,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYN01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190402,WGS,strain: beer041,isolation_source: Beer,12060817,225,0,No,16,0,11787081,No,CM006527-CM006542,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYO01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190401,WGS,strain: beer040,isolation_source: Beer,12085333,208,0,No,16,0,11708873,No,CM006543-CM006558,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYP01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190400,WGS,strain: beer039,isolation_source: Beer,12185411,261,0,No,16,0,11804852,No,CM006559-CM006574,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYQ01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190399,WGS,strain: beer038,isolation_source: Beer,12293473,380,0,No,16,0,11825212,No,CM006591-CM006606,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYR01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190398,WGS,strain: beer037,isolation_source: Beer,12104117,287,0,No,16,0,11754050,No,CM006575-CM006590,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYS01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190397,WGS,strain: beer036,isolation_source: Beer,12092408,267,0,No,16,0,11753145,No,CM006607-CM006622,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYT01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190396,WGS,strain: beer035,isolation_source: Beer,12122929,309,0,No,16,0,11767148,No,CM006623-CM006638,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYU01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190395,WGS,strain: beer034,isolation_source: Beer,12077422,77,0,No,16,0,11876155,No,CM006639-CM006654,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYV01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190394,WGS,strain: beer033,isolation_source: Beer,11971645,113,0,No,16,0,11798456,No,CM006671-CM006686,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYW01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190393,WGS,strain: beer032,isolation_source: Beer,12189529,249,0,No,16,0,11838161,No,CM006655-CM006670,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYX01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190392,WGS,strain: beer031,isolation_source: Beer,11991999,212,0,No,16,0,11717867,No,CM006687-CM006702,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYY01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190391,WGS,strain: beer030,isolation_source: Beer,12004411,219,0,No,16,0,11762926,No,CM006703-CM006718,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBYZ01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190390,WGS,strain: beer029,isolation_source: Beer,12356564,392,0,No,16,0,11822926,No,CM006735-CM006750,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZA01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190389,WGS,strain: beer028,isolation_source: Beer,12363645,373,0,No,16,0,11727382,No,CM006719-CM006734,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZB01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190388,WGS,strain: beer027,isolation_source: Beer,12141818,217,0,No,16,0,11784842,No,CM006751-CM006766,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZC01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190387,WGS,strain: beer026,isolation_source: Beer,12117445,257,0,No,16,0,11808144,No,CM006767-CM006782,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZD01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190386,WGS,strain: beer025,isolation_source: Beer,12419433,432,0,No,16,0,11907995,No,CM006799-CM006814,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZE01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190385,WGS,strain: beer024,isolation_source: Beer,12095664,93,0,No,16,0,11905860,No,CM006783-CM006798,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZF01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190384,WGS,strain: beer023,isolation_source: Beer,12395708,378,0,No,16,0,11741663,No,CM006815-CM006830,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZG01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190383,WGS,strain: beer022,isolation_source: Beer,12043868,228,0,No,16,0,11758408,No,CM006831-CM006846,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZH01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190382,WGS,strain: beer021,isolation_source: Beer,12213375,263,0,No,16,0,11813925,No,CM006847-CM006862,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZI01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190381,WGS,strain: beer020,isolation_source: Beer,11908551,86,0,No,16,0,11762790,No,CM006863-CM006878,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZJ01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190380,WGS,strain: beer019,isolation_source: Beer,12094692,221,0,No,16,0,11820880,No,CM006879-CM006894,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZK01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190379,WGS,strain: beer018,isolation_source: Beer,12172642,45,0,No,16,0,12051860,No,CM006895-CM006910,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZL01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190378,WGS,strain: beer017,isolation_source: Beer,12045918,191,0,No,16,0,11791650,No,CM006927-CM006942,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZM01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190377,WGS,strain: beer016,isolation_source: Beer,12055600,177,0,No,16,0,11708939,No,CM006911-CM006926,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZN01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190376,WGS,strain: beer015,isolation_source: Beer,12000634,181,0,No,16,0,11744834,No,CM006943-CM006958,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZO01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190375,WGS,strain: beer014,isolation_source: Beer,11932271,126,0,No,16,0,11734037,No,CM006975-CM006990,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZP01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190374,WGS,strain: beer013,isolation_source: Beer,12289288,298,0,No,16,0,11905751,No,CM006959-CM006974,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZQ01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190373,WGS,strain: beer012,isolation_source: Beer,12114834,244,0,No,16,0,11843297,No,CM006991-CM007006,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZR01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190372,WGS,strain: beer011,isolation_source: Beer,12153526,158,0,No,16,0,11837028,No,CM007007-CM007022,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZS01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190371,WGS,strain: beer010,isolation_source: Beer,12233126,284,0,No,16,0,11920088,No,CM007023-CM007038,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZT01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190370,WGS,strain: beer009,isolation_source: Beer,12024663,295,0,No,16,0,11663226,No,CM007039-CM007054,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZU01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190369,WGS,strain: beer008,isolation_source: Beer,12141194,263,0,No,16,0,11732345,No,CM007055-CM007070,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZV01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190368,WGS,strain: beer007,isolation_source: Beer,11917003,218,0,No,16,0,11675433,No,CM007071-CM007086,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZW01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190367,WGS,strain: beer006,isolation_source: Beer,12507844,478,0,No,16,0,11929321,No,CM007087-CM007102,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZX01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190366,WGS,strain: beer005,isolation_source: Beer,12361416,341,0,No,16,0,11870687,No,CM007103-CM007118,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZY01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190365,WGS,strain: beer004,isolation_source: Beer,12204267,276,0,No,16,0,11822622,No,CM007119-CM007134,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MBZZ01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190364,WGS,strain: beer003,isolation_source: Beer,12058477,92,0,No,16,0,11787556,No,CM007135-CM007150,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MCAA01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190363,WGS,strain: beer002,isolation_source: Beer,12135891,195,0,No,16,0,11814711,No,CM007167-CM007182,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MCAB01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA323691,SAMN05190362,WGS,strain: beer001,isolation_source: Beer,11958749,247,0,No,16,0,11653288,No,CM007151-CM007166,,2016-09-21T00:00:00Z,2016-09-12T00:00:00Z
MCBQ01,WGS,,PLN,Golovinomyces cichoracearum,PRJNA329528,SAMN05414054,WGS,isolate: UMSG3,"host: Nicotiana tabacum,isolation_source: Found on greenhouse-grown tobacco plants on the Shady Grove campus of University of Maryland",56923012,22518,6761,Yes,0,0,0,No,,,2018-10-03T00:00:00Z,2018-10-03T00:00:00Z
MCBR01,WGS,,PLN,Golovinomyces cichoracearum,PRJNA329523,SAMN05414055,WGS,isolate: UCSC1,"host: Arabidopsis thaliana,isolation_source: greenhouse-grown Arabidopsis thaliana plants",59101769,22605,6647,Yes,0,0,0,No,,,2018-10-03T00:00:00Z,2018-10-03T00:00:00Z
MCBS01,WGS,,PLN,Golovinomyces cichoracearum,PRJNA329524,SAMN05414051,WGS,isolate: UMSG1,"host: Sonchus oleraceus,isolation_source: sow thistle plants grown on the Shady Grove campus of University of Maryland",65886882,25079,6532,Yes,0,0,0,No,,,2018-10-03T00:00:00Z,2018-10-03T00:00:00Z
MCFA01,WGS,,PLN,Clohesyomyces aquaticus,PRJNA330694,SAMN05421902,WGS,strain: CBS 115471,,49677730,761,15811,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCFC01,WGS,,PLN,Naematelia encephala,PRJNA330699,SAMN05421904,WGS,strain: 68-887.2,,19786307,151,7964,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCFD01,WGS,,PLN,Linderina pennispora,PRJNA243942,SAMN02744846,WGS,strain: ATCC 12442,,26202545,227,9350,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCFE01,WGS,,PLN,Basidiobolus meristosporus CBS 931.73,PRJNA196075,SAMN02745972,WGS,strain: CBS 931.73,,89489060,1366,16110,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCFF01,WGS,,PLN,Lobosporangium transversale,PRJNA330701,SAMN05421885,WGS,strain: NRRL 3116,,42768949,138,11822,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCFG01,WGS,,PLN,Anaeromyces robustus,PRJNA330692,SAMN05421914,WGS,strain: S4,,71685009,1035,12833,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCFH01,WGS,,PLN,Piromyces finnis,PRJNA330696,SAMN05421903,WGS,strain: finn,,56455805,232,10978,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCFI01,WGS,,PLN,Protomyces lactucae-debilis,PRJNA330697,SAMN05421899,WGS,strain: 12-1054,,12928838,44,6725,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCFJ01,WGS,,PLN,Pseudomassariella vexata,PRJNA330698,SAMN05421895,WGS,strain: CBS 129021,,44711451,37,12565,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCFK01,WGS,,PLN,Erysiphe neolycopersici,PRJNA329529,SAMN05414134,WGS,isolate: UMSG2,"host: Solanum lycopersicum cv. Moneymaker,isolation_source: greenhouse-grown tomato plants on the Shady Grove campus of University of Maryland",41983253,10900,6851,Yes,0,0,0,No,,,2018-10-03T00:00:00Z,2018-10-03T00:00:00Z
MCFL01,WGS,,PLN,Catenaria anguillulae PL171,PRJNA330705,SAMN05421822,WGS,strain: PL171,,41337528,509,12763,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCGE01,WGS,,PLN,Absidia repens,PRJNA330702,SAMN05421884,WGS,strain: NRRL 1336,,47422896,94,14915,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCGN01,WGS,,PLN,Syncephalastrum racemosum,PRJNA330704,SAMN05421883,WGS,strain: NRRL 2496,,30745403,49,11121,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCGO01,WGS,,PLN,Rhizoclosmatium globosum,PRJNA330693,SAMN05421919,WGS,strain: JEL800,,57018351,437,16987,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCGR01,WGS,,PLN,Leucosporidium creatinivorum,PRJNA330695,SAMN05421907,WGS,strain: 62-1032,,26329764,177,9854,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCGT01,WGS,,PLN,Hesseltinella vesiculosa,PRJNA243954,SAMN02745228,WGS,strain: NRRL 3301,,27216191,114,11139,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCGZ01,WGS,,PLN,Rhizopus microsporus var. microsporus,PRJNA330886,SAMN05428991,WGS,strain: ATCC 52814,,24892044,783,0,No,560,11496,24950816,Yes,KV921853-KV922412,,2017-04-12T00:00:00Z,2017-04-07T00:00:00Z
MCHA01,WGS,,PLN,Pseudomicrostroma glucosiphilum,PRJNA330883,SAMN05428992,WGS,strain: MCA 4718,,17163232,87,0,No,30,6681,17184282,Yes,KZ819321-KZ819350,,2018-05-23T00:00:00Z,2018-05-21T00:00:00Z
MCHB01,WGS,,PLN,Jaminaea rosea,PRJNA334361,SAMN05446219,WGS,strain: MCA 5214,,16613265,43,0,No,21,6858,16615586,Yes,KZ819662-KZ819682,,2018-05-23T00:00:00Z,2018-05-21T00:00:00Z
MCHC01,WGS,,PLN,Meira miltonrushii,PRJNA247836,SAMN02787052,WGS,strain: MCA 3882,,17279528,136,0,No,32,7452,17383515,Yes,KZ819602-KZ819633,,2018-05-23T00:00:00Z,2018-05-21T00:00:00Z
MCHD01,WGS,,PLN,Ceraceosorus guamensis,PRJNA254921,SAMN02919188,WGS,strain: MCA 4658,,24121162,356,0,No,251,7822,24148100,Yes,KZ819351-KZ819601,,2018-05-23T00:00:00Z,2018-05-21T00:00:00Z
MCHE01,WGS,,PLN,Violaceomyces palustris,PRJNA254893,SAMN02910427,WGS,strain: SA 807,,27248639,1813,0,No,1406,8058,27323055,Yes,KZ819683-KZ821088,,2018-05-23T00:00:00Z,2018-05-21T00:00:00Z
MCNC01,WGS,,PLN,Piromyces sp. E2,PRJNA82799,SAMN00788684,WGS,strain: E2,,42786159,17855,0,No,1656,14612,71019055,Yes,KZ150748-KZ152403,,2017-05-26T00:00:00Z,2017-05-24T00:00:00Z
MCNH01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA329477,SAMN05429915,WGS,strain: GUJ105,,11553758,201,0,No,0,0,0,No,,,2016-09-30T00:00:00Z,2016-09-30T00:00:00Z
MCOG01,WGS,,PLN,Neocallimastix californiae,PRJNA262392,SAMN05428678,WGS,strain: G1,,193032486,1819,20214,Yes,0,0,0,No,,,2017-04-20T00:00:00Z,2017-04-20T00:00:00Z
MCOH01,WGS,,PLN,Testicularia cyperi,PRJNA330884,SAMN05446087,WGS,strain: MCA 3645,,20685001,252,0,No,95,7069,20778962,Yes,KZ819188-KZ819282,,2018-06-04T00:00:00Z,2018-05-21T00:00:00Z
MCOI01,WGS,,PLN,Acaromyces ingoldii,PRJNA247834,SAMN02787018,WGS,strain: MCA 4198,,19314861,69,0,No,28,8026,19330111,Yes,KZ819634-KZ819661,,2018-05-24T00:00:00Z,2018-05-21T00:00:00Z
MCOJ01,WGS,,PLN,Rhizopus microsporus,PRJNA330885,SAMN05428993,WGS,strain: ATCC 11559,,24037560,705,0,No,595,11352,24077254,Yes,KV921258-KV921852,,2017-04-12T00:00:00Z,2017-04-07T00:00:00Z
MCQH01,WGS,,PLN,Aspergillus niger,PRJNA300350,SAMN04219493,WGS,strain: ATCC 10864,isolation_source: soil,36172237,310,0,No,0,0,0,No,,,2016-08-29T00:00:00Z,2016-08-29T00:00:00Z
MCQI02,WGS,,PLN,Aspergillus fumigatus,PRJNA298653,SAMN04219459,WGS,strain: LMB-35Aa,isolation_source: soil,27522527,228,0,No,0,0,0,No,,,2016-10-25T00:00:00Z,2016-10-25T00:00:00Z
MDCK01,WGS,,PLN,Hypoxylon sp. EC38,PRJNA196031,SAMN01163462,WGS,strain: EC38,,47569386,599,0,No,288,12531,47717833,Yes,KZ111235-KZ111522,,2017-05-11T00:00:00Z,2017-05-08T00:00:00Z
MDCL01,WGS,,PLN,Hypoxylon sp. CO27-5,PRJNA207870,SAMN01095798,WGS,strain: CO27-5,,46575544,580,0,No,505,12245,46585682,Yes,KZ112422-KZ112926,,2017-05-11T00:00:00Z,2017-05-08T00:00:00Z
MDDG01,WGS,,PLN,Penicillium coprophilum,PRJNA318735,SAMN05200875,WGS,strain: IBT 31321,isolation_source: Water,28360408,91,8999,Yes,0,0,0,No,,,2017-04-06T00:00:00Z,2017-03-24T00:00:00Z
MDGX01,WGS,,PLN,Brettanomyces bruxellensis,PRJNA335438,SAMN05544770,WGS,strain: CBS 2796,,11766522,978,0,No,0,0,0,No,,,2016-09-05T00:00:00Z,2016-09-05T00:00:00Z
MDGY01,WGS,,PLN,Hypoxylon sp. CI-4A,PRJNA207862,SAMN02746071,WGS,strain: CI-4A,,37669667,1109,0,No,899,11701,37704138,Yes,KZ111523-KZ112421,,2017-05-11T00:00:00Z,2017-05-08T00:00:00Z
MDGZ01,WGS,,PLN,Daldinia sp. EC12,PRJNA196027,SAMN01093848,WGS,strain: EC12,,37441810,847,0,No,398,11161,37551009,Yes,KZ112927-KZ113324,,2017-05-11T00:00:00Z,2017-05-08T00:00:00Z
LZCH01,WGS,,PLN,Pachysolen tannophilus NRRL Y-2460,PRJNA69545,SAMN00016633,WGS,strain: NRRL Y-2460,,12359026,585,0,No,197,5666,12596242,Yes,KV454011-KV454207,,2016-09-15T00:00:00Z,2016-06-10T00:00:00Z
LZDI01,WGS,,PLN,Debaryomyces hansenii,PRJNA323601,SAMN05181838,WGS,strain: J6,isolation_source: water,11620116,444,0,No,0,0,0,No,,,2016-07-10T00:00:00Z,2016-07-10T00:00:00Z
LZNJ01,WGS,,PLN,Ustilago maydis,PRJNA324337,SAMN05200811,WGS,strain: ATCC 22901,host: maize,20063391,2505,0,No,0,0,0,No,,,2016-09-20T00:00:00Z,2016-09-20T00:00:00Z
LZPB01,WGS,,PLN,Ceratocystiopsis minuta,PRJNA325364,SAMN05230112,WGS,strain: CBS 138717,host: Ips cembrae,21299258,904,0,No,0,0,0,No,,,2016-06-27T00:00:00Z,2016-06-27T00:00:00Z
LZQT01,WGS,,PLN,Ustilago maydis,PRJNA324353,SAMN05200844,WGS,strain: ATCC 22904,host: maize,20132962,2695,0,No,0,0,0,No,,,2016-09-20T00:00:00Z,2016-09-20T00:00:00Z
LZQU01,WGS,,PLN,Ustilago maydis,PRJNA324356,SAMN05200855,WGS,strain: AB33P5deltaR,host: maize,19929430,1978,0,No,0,0,0,No,,,2016-09-20T00:00:00Z,2016-09-20T00:00:00Z
LZQV01,WGS,,PLN,Ustilago cynodontis,PRJNA324357,SAMN05200856,WGS,strain: UMa709,host: Cynodon dactylon (perennial Bermuda grass),22572307,9247,0,No,0,0,0,No,,,2016-09-20T00:00:00Z,2016-09-20T00:00:00Z
LZRM01,WGS,,PLN,Colletotrichum godetiae,PRJNA315612,SAMN04566614,WGS,strain: C184,"host: Olea europaea,isolation_source: olive fruit",35034269,1819,0,No,0,0,0,No,,,2016-06-15T00:00:00Z,2016-06-15T00:00:00Z
LZYO01,WGS,,PLN,Paracoccidioides brasiliensis,PRJNA287815,SAMN03787412,WGS,strain: Pb300,isolation_source: soil,29399910,1368,8070,Yes,0,0,0,No,,,2016-08-25T00:00:00Z,2016-08-25T00:00:00Z
LZZZ01,WGS,,PLN,Ustilago cynodontis,PRJNA324362,SAMN05200863,WGS,strain: NBRC 9727,host: Cynodon dactylon (perennial Bermuda grass),24384713,15584,0,No,0,0,0,No,,,2016-06-25T00:00:00Z,2016-06-25T00:00:00Z
MABJ01,WGS,,PLN,Fusarium oxysporum f. sp. cucumerinum,PRJNA306247,SAMN04348757,WGS,strain: Foc013,,48892912,1129,0,No,0,0,0,No,,,2016-08-10T00:00:00Z,2016-08-10T00:00:00Z
MABK01,WGS,,PLN,Fusarium oxysporum f. sp. cucumerinum,PRJNA306247,SAMN04348758,WGS,strain: Foc015,,51983016,1743,0,No,0,0,0,No,,,2016-08-10T00:00:00Z,2016-08-10T00:00:00Z
MABL01,WGS,,PLN,Fusarium oxysporum f. sp. cucumerinum,PRJNA306247,SAMN04348760,WGS,strain: Foc021,,56857404,3634,0,No,0,0,0,No,,,2016-08-10T00:00:00Z,2016-08-10T00:00:00Z
