prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,keyword_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
PVKW01,WGS,,ROD,Orientallactaga bullata,PRJNA399447,SAMN07678035,WGS,isolate: US110,dev_stage: adult,3093575781,1284382,0,No,0,0,0,No,,,2019-01-16T00:00:00Z,2019-01-16T00:00:00Z
PVKX01,WGS,,ROD,Acomys cahirinus,PRJNA399339,SAMN07678032,WGS,isolate: US019,dev_stage: adult,2306070819,371342,0,No,0,0,0,No,,,2019-01-16T00:00:00Z,2019-01-16T00:00:00Z
PVKY01,WGS,,MAM,Bradypus variegatus,PRJNA399370,SAMN07678054,WGS,isolate: BS16,dev_stage: adult,1502475299,1771805,0,No,0,0,0,No,,,2019-01-16T00:00:00Z,2019-01-16T00:00:00Z
PVKZ01,WGS,,MAM,Macroglossus sobrinus,PRJNA399443,SAMN07678028,WGS,isolate: US102,dev_stage: adult,1897644983,171985,0,No,0,0,0,No,,,2019-01-16T00:00:00Z,2019-01-16T00:00:00Z
PVLA01,WGS,,ROD,Hydrochoerus hydrochaeris,PRJNA399400,SAMN07678143,WGS,isolate: US065,dev_stage: adult,2734590088,655342,0,No,0,0,0,No,,,2019-01-16T00:00:00Z,2019-01-16T00:00:00Z
PVLB01,WGS,,MAM,Hipposideros galeritus,PRJNA399442,SAMN07678026,WGS,isolate: US101,dev_stage: adult,2440750851,840200,0,No,0,0,0,No,,,2019-01-16T00:00:00Z,2019-01-16T00:00:00Z
PVLC01,WGS,,ROD,Graphiurus murinus,PRJNA399395,SAMN07678085,WGS,isolate: US067,dev_stage: adult,2815014629,1267939,0,No,0,0,0,No,,,2019-01-16T00:00:00Z,2019-01-16T00:00:00Z
PVLD01,WGS,,ROD,Dinomys branickii,PRJNA399389,SAMN07678079,WGS,isolate: US070,dev_stage: adult,2688563719,1158438,0,No,0,0,0,No,,,2019-01-16T00:00:00Z,2019-01-16T00:00:00Z
PVLE01,WGS,,MAM,Ceratotherium simum cottoni,PRJNA399457,SAMN07678069,WGS,isolate: BS59,dev_stage: adult,2666617437,942426,0,No,0,0,0,No,,,2019-01-16T00:00:00Z,2019-01-16T00:00:00Z
PVUN01,WGS,,VRT,Seriola rivoliana,PRJNA434264,SAMN08545647,WGS,isolate: HWSR04,"dev_stage: mature,tissue_type: liver",666141578,1343,0,No,1,0,16530,No,CM009581-CM009581,,2018-03-12T00:00:00Z,2018-03-12T00:00:00Z
QANH01,WGS,,INV,Harpegnathos saltator,PRJNA445978,SAMN08810140,WGS,strain: DR-91,"dev_stage: worker,tissue_type: whole body",334536844,850,0,No,0,0,0,No,,,2022-06-10T00:00:00Z,2018-06-14T00:00:00Z
QANI01,WGS,,INV,Camponotus floridanus,PRJNA445978,SAMN08810141,WGS,strain: SB8,"dev_stage: worker,tissue_type: whole body",284009182,657,0,No,0,0,0,No,,,2018-06-15T00:00:00Z,2018-06-14T00:00:00Z
QAVW01,WGS,,MAM,Puma concolor,PRJNA437459,SAMN08662999,WGS,isolate: SC36_Marlon,"dev_stage: adult,tissue_type: blood",2432949531,2174,0,No,0,0,0,No,,,2018-07-19T00:00:00Z,2018-07-19T00:00:00Z
QAWF01,WGS,,INV,Trichinella pseudospiralis,PRJNA449263,SAMN08893000,WGS,isolate: GDS-2018,"dev_stage: larvae,isolation_source: muscle,tissue_type: body",68901217,2746,0,No,0,0,0,No,,,2021-02-18T00:00:00Z,2019-05-14T00:00:00Z
QBDW01,WGS,,INV,Maconellicoccus hirsutus,PRJNA436884,SAMN08634590,WGS,isolate: vbl2512,"dev_stage: embryo,isolation_source: custard apple,tissue_type: embryo",189239095,28882,0,No,0,0,0,No,,,2018-06-25T00:00:00Z,2018-06-25T00:00:00Z
QBEX01,WGS,,INV,Temnothorax curvispinosus,PRJNA449537,SAMN08906336,WGS,isolate: PA1,"isolation_source: worker from acorn nest,tissue_type: whole body",303539295,18692,0,No,0,0,0,No,,,2018-04-24T00:00:00Z,2018-04-24T00:00:00Z
QBIY01,WGS,,VRT,Labeo rohita,PRJNA437789,SAMN08685245,WGS,"breed: JAYANTI,isolate: DASCIFA01","dev_stage: adult,tissue_type: testis",1484730970,13623,37438,Yes,1,0,16606,No,CM014102-CM014102,,2019-01-30T00:00:00Z,2019-01-30T00:00:00Z
QBLH01,WGS,,INV,Temnothorax longispinosus,PRJNA449506,SAMN08905699,WGS,,"dev_stage: pupae,tissue_type: whole body",260681563,3987,13061,Yes,0,0,0,No,,,2019-04-15T00:00:00Z,2019-04-15T00:00:00Z
QBOQ01,WGS,,INV,Ericerus pela,PRJNA448657,SAMN08862436,WGS,breed: Kunming,dev_stage: adults,660374735,2172,0,No,0,0,0,No,,,2021-01-08T00:00:00Z,2021-01-08T00:00:00Z
PTEX01,WGS,,VRT,Eudromia elegans,PRJNA433110,SAMN08476458,WGS,isolate: 44215,"dev_stage: adult,tissue_type: blood",955514612,2364,0,No,0,0,0,No,,,2019-04-09T00:00:00Z,2018-07-26T00:00:00Z
PTEY01,WGS,,VRT,Dromaius novaehollandiae,PRJNA433110,SAMN08476457,WGS,isolate: 6597,"dev_stage: adult,tissue_type: muscle",1192237364,2777,0,No,0,0,0,No,,,2019-04-09T00:00:00Z,2018-07-26T00:00:00Z
PTEZ01,WGS,,VRT,Crypturellus cinnamomeus,PRJNA433110,SAMN08476456,WGS,isolate: 337707,dev_stage: adult,1122047781,8086,0,No,0,0,0,No,,,2019-04-09T00:00:00Z,2018-07-26T00:00:00Z
PTFA01,WGS,,VRT,Casuarius casuarius,PRJNA433110,SAMN08476455,WGS,isolate: B32419,"dev_stage: adult,tissue_type: liver",1209001349,3184,0,No,0,0,0,No,,,2019-04-09T00:00:00Z,2018-07-26T00:00:00Z
PTFB01,WGS,,VRT,Apteryx rowi,PRJNA433110,SAMN08476454,WGS,isolate: R43461,"dev_stage: adult,tissue_type: blood",1228902913,4120,0,No,0,0,0,No,,,2019-04-09T00:00:00Z,2018-07-26T00:00:00Z
PTFC01,WGS,,VRT,Apteryx owenii,PRJNA433110,SAMN08476453,WGS,isolate: O20599,"dev_stage: adult,tissue_type: blood",1231276503,5096,0,No,0,0,0,No,,,2019-04-09T00:00:00Z,2018-07-26T00:00:00Z
PTFD01,WGS,,VRT,Apteryx haastii,PRJNA433110,SAMN08476452,WGS,isolate: R29945,"dev_stage: adult,tissue_type: blood",1221441152,4183,0,No,0,0,0,No,,,2019-04-09T00:00:00Z,2018-07-26T00:00:00Z
PTJI01,WGS,,VRT,Rhea pennata,PRJNA433110,SAMN08476461,WGS,isolate: 206185,"dev_stage: adult,tissue_type: liver",1168291008,3019,0,No,0,0,0,No,,,2019-04-09T00:00:00Z,2018-07-26T00:00:00Z
PTPW01,WGS,,ROD,Ictidomys tridecemlineatus,PRJNA420392,SAMN08111062,WGS,isolate: GS200,tissue_type: liver,2478641729,10007,0,No,0,0,0,No,,,2019-01-09T00:00:00Z,2019-01-09T00:00:00Z
PTTO01,WGS,,MAM,Ornithorhynchus anatinus,PRJNA433451,SAMN08537700,WGS,isolate: Pmale09,tissue_type: liver; muscle,1990409179,4568,0,No,0,0,0,No,,,2018-03-02T00:00:00Z,2018-03-02T00:00:00Z
PUFA01,WGS,,MAM,Eonycteris spelaea,PRJNA427241,SAMN08225740,WGS,isolate: SIG01,"dev_stage: adult,tissue_type: kidney\, lung",1966861576,4469,0,No,0,0,0,No,,,2018-09-07T00:00:00Z,2018-09-07T00:00:00Z
PUFS02,WGS,,MAM,Bos indicus x Bos taurus,PRJNA432857,SAMN08473802,WGS,breed: Angus x Brahman F1 hybrid,"dev_stage: fetus,tissue_type: lung",2680969395,1251,0,No,31,0,2624182443,No,"CM010492-CM010492,CM011804-CM011833",,2018-12-11T00:00:00Z,2018-11-28T00:00:00Z
PUFT02,WGS,,MAM,Bos indicus x Bos taurus,PRJNA432857,SAMN08473802,WGS,breed: Angus x Brahman F1 hybrid,"dev_stage: fetus,tissue_type: lung",2580764822,1435,0,No,30,0,2483816357,No,CM011774-CM011803,,2018-12-11T00:00:00Z,2018-11-28T00:00:00Z
PUGI02,WGS,,INV,Alatina alata,PRJNA421156,SAMN08133470,WGS,isolate: RG_05287,"isolation_source: marine,tissue_type: whole animal",1308494669,2005718,0,No,0,0,0,No,,,2022-09-30T00:00:00Z,2022-09-30T00:00:00Z
QDEB01,WGS,,INV,Asbolus verrucosus,PRJNA354432,SAMN06045821,WGS,isolate: Butters,"dev_stage: adult,tissue_type: head and leg muscle",249608069,135581,15272,Yes,0,0,0,No,,,2019-02-13T00:00:00Z,2019-02-13T00:00:00Z
QDHC01,WGS,,INV,Papilio dardanus tibullus,PRJNA451133,SAMN05819006,WGS,isolate: BMNH1043081,"dev_stage: adult,tissue_type: thorax",231123043,7365,0,No,0,0,0,No,,,2020-05-28T00:00:00Z,2020-05-28T00:00:00Z
QEEU01,WGS,,VRT,Athene cunicularia,PRJNA431202,SAMN08961563,WGS,isolate: RWA,"dev_stage: adult,tissue_type: blood",1157069330,445,0,No,0,0,0,No,,,2018-06-21T00:00:00Z,2018-06-21T00:00:00Z
QEEW01,WGS,,INV,Cordylochernes scorpioides,PRJNA449764,SAMN08917609,WGS,isolate: IN4F04,"dev_stage: adult,tissue_type: whole animal",2807113356,248522,0,No,0,0,0,No,,,2018-05-14T00:00:00Z,2018-05-14T00:00:00Z
QEHS01,WGS,,PRI,Homo sapiens,PRJNA435626,SAMN00000528,WGS,isolate: GM19068,tissue_type: B-lymphocyte cell-line,5687904514,43213,0,No,0,0,0,No,,,2018-08-17T00:00:00Z,2018-08-10T00:00:00Z
QEHT01,WGS,,PRI,Homo sapiens,PRJNA435626,SAMN00001168,WGS,isolate: NA19440,tissue_type: B-lymphocyte cell-line,5709786113,45503,0,No,0,0,0,No,,,2018-08-17T00:00:00Z,2018-08-10T00:00:00Z
QEHU01,WGS,,PRI,Homo sapiens,PRJNA435626,SAMN00007798,WGS,isolate: NA19789,tissue_type: B-lymphocyte cell-line,5793368724,47409,0,No,0,0,0,No,,,2018-08-17T00:00:00Z,2018-08-10T00:00:00Z
QEHV01,WGS,,PRI,Homo sapiens,PRJNA435626,SAMN00007969,WGS,isolate: GM21125,tissue_type: B-lymphocyte cell-line,5745599096,44165,0,No,0,0,0,No,,,2018-08-17T00:00:00Z,2018-08-10T00:00:00Z
QEHW01,WGS,,PRI,Homo sapiens,PRJNA435626,SAMN00007822,WGS,isolate: GM19921,tissue_type: B-lymphocyte cell-line,5697336306,47405,0,No,0,0,0,No,,,2018-08-17T00:00:00Z,2018-08-10T00:00:00Z
QEHX01,WGS,,PRI,Homo sapiens,PRJNA435626,SAMN00009091,WGS,isolate: HG00250,tissue_type: B-lymphocyte cell-line,5829200667,53893,0,No,0,0,0,No,,,2018-08-17T00:00:00Z,2018-08-10T00:00:00Z
QEHY01,WGS,,PRI,Homo sapiens,PRJNA435626,SAMN00006405,WGS,isolate: HG00353,tissue_type: B-lymphocyte cell-line,5688865866,43374,0,No,0,0,0,No,,,2018-08-17T00:00:00Z,2018-08-10T00:00:00Z
QEHZ01,WGS,,PRI,Homo sapiens,PRJNA435626,SAMN00249889,WGS,isolate: HG00851,tissue_type: B-lymphocyte cell-line,5685210378,40697,0,No,0,0,0,No,,,2018-08-17T00:00:00Z,2018-08-10T00:00:00Z
QEIA01,WGS,,PRI,Homo sapiens,PRJNA435626,SAMN00249724,WGS,isolate: HG01971,tissue_type: B-lymphocyte cell-line,5746699439,44286,0,No,0,0,0,No,,,2018-08-17T00:00:00Z,2018-08-10T00:00:00Z
QEIB01,WGS,,PRI,Homo sapiens,PRJNA435626,SAMN00779963,WGS,isolate: HG02623,tissue_type: B-lymphocyte cell-line,5784876979,48417,0,No,0,0,0,No,,,2018-08-17T00:00:00Z,2018-08-10T00:00:00Z
QEIC01,WGS,,PRI,Homo sapiens,PRJNA435626,SAMN01036809,WGS,isolate: HG03115,tissue_type: B-lymphocyte cell-line,5712486070,46168,0,No,0,0,0,No,,,2018-08-17T00:00:00Z,2018-08-10T00:00:00Z
QEID01,WGS,,PRI,Homo sapiens,PRJNA435626,SAMN01090994,WGS,isolate: HG03838,tissue_type: B-lymphocyte cell-line,5701033816,43173,0,No,0,0,0,No,,,2018-08-17T00:00:00Z,2018-08-13T00:00:00Z
QEIE01,WGS,,PRI,Homo sapiens,PRJNA435626,SAMN00001600,WGS,isolate: NA18552,tissue_type: B-lymphocyte cell-line,5777186856,45559,0,No,0,0,0,No,,,2018-08-17T00:00:00Z,2018-08-10T00:00:00Z
QEIF01,WGS,,PRI,Homo sapiens,PRJNA435626,SAMN00001268,WGS,isolate: GM20587,tissue_type: B-lymphocyte cell-line,5735449706,48365,0,No,0,0,0,No,,,2018-08-17T00:00:00Z,2018-08-10T00:00:00Z
QEMZ01,WGS,,PRI,Homo sapiens,PRJNA438669,SAMN08723473,WGS,isolate: HG03486,"dev_stage: child,tissue_type: blood",2868126131,3465,0,No,0,0,0,No,,,2018-05-02T00:00:00Z,2018-05-02T00:00:00Z
QEOQ01,WGS,,INV,Brachionus plicatilis,PRJNA407232,SAMN07640994,WGS,strain: NH1L,"dev_stage: All,tissue_type: whole body",106939251,716,0,No,0,0,0,No,,,2020-02-06T00:00:00Z,2020-02-06T00:00:00Z
QEPB01,WGS,,INV,Atta texana,PRJNA450218,SAMN08932544,WGS,isolate: BFLM02,"dev_stage: adult,isolation_source: nest,tissue_type: thorax",286872587,48129,0,No,0,0,0,No,,,2019-03-27T00:00:00Z,2019-03-27T00:00:00Z
QEPC01,WGS,,VRT,Sphenodon punctatus,PRJNA418887,SAMN08038466,WGS,isolate: mauimua-1,"dev_stage: adult,tissue_type: blood",4272214985,16536,0,No,0,0,0,No,,,2018-05-10T00:00:00Z,2018-05-10T00:00:00Z
PYWY01,WGS,,VRT,Bubo bubo,PRJNA431699,SAMN08398466,WGS,isolate: eeo-nibr-513,tissue_type: blood,1201476694,133317,0,No,7279,0,1244880401,No,ML979205-ML986483,,2020-02-10T00:00:00Z,2020-02-04T00:00:00Z
PYWZ01,WGS,,VRT,Buteo japonicus,PRJNA431699,SAMN08398473,WGS,isolate: eb-nibr-220,tissue_type: blood,1216074549,127054,0,No,4481,0,1248631416,No,ML987290-ML991770,,2020-02-10T00:00:00Z,2020-02-04T00:00:00Z
PYXA01,WGS,,VRT,Falco tinnunculus,PRJNA431699,SAMN08398480,WGS,isolate: ck-nibr-243,tissue_type: blood,1173048683,123795,0,No,850,0,1155542873,No,ML996731-ML997580,,2020-02-10T00:00:00Z,2020-02-04T00:00:00Z
PYXB01,WGS,,VRT,Otus sunia,PRJNA431699,SAMN08398467,WGS,isolate: oso-nibr-517,tissue_type: blood,1212025020,151517,0,No,3910,0,1179425970,No,"ML997581-ML999999,MU000001-MU001491",,2020-02-10T00:00:00Z,2020-02-04T00:00:00Z
PYXC01,WGS,,VRT,Tenualosa ilisha,PRJNA422030,SAMN08162886,WGS,isolate: NBFGR-960,"dev_stage: Mature,tissue_type: testes",908833095,6910,0,No,0,0,0,No,,,2020-11-05T00:00:00Z,2020-11-05T00:00:00Z
PZQJ01,WGS,,VRT,Pyxicephalus adspersus,PRJNA439445,SAMN08767028,WGS,isolate: 1538,"dev_stage: adult,tissue_type: mixed",1563367516,5411,0,No,14,0,1540476739,No,CM016416-CM016429,,2019-04-17T00:00:00Z,2019-04-12T00:00:00Z
PZQS01,WGS,,INV,Pomacea canaliculata,PRJNA427478,SAMN08443704,WGS,isolate: SZHN2017,"dev_stage: adult,isolation_source: paddy field,tissue_type: muscle",440159624,24,21383,Yes,15,0,439609253,No,CM009758-CM009772,,2018-05-11T00:00:00Z,2018-04-26T00:00:00Z
PZYU01,WGS,,INV,Glossosoma conforme,PRJNA408022,SAMN08721893,WGS,isolate: KL113P2_17,isolation_source: water,604293666,119821,0,No,0,0,0,No,,,2018-07-31T00:00:00Z,2018-07-31T00:00:00Z
PZYV01,WGS,,MAM,Bubalus bubalis,PRJNA437177,SAMN08640746,WGS,breed: Mediterranean,"dev_stage: adult,tissue_type: blood",2655776128,509,0,No,25,0,2622287055,No,CM009840-CM009864,,2018-07-17T00:00:00Z,2018-05-11T00:00:00Z
QCWK01,WGS,,INV,Harmonia axyridis,PRJNA437351,SAMN08660877,WGS,strain: Hx-2018,"dev_stage: adult,tissue_type: whole body",10440573,95,0,No,0,0,0,No,,,2019-12-27T00:00:00Z,2019-12-27T00:00:00Z
QCWP01,WGS,,VRT,Phasianus colchicus,PRJNA449162,SAMN08888240,WGS,isolate: SZU-A5-319,tissue_type: blood,1017507340,39677,0,No,0,0,0,No,,,2019-02-06T00:00:00Z,2019-02-06T00:00:00Z
QCXZ01,WGS,,INV,Rhyzopertha dominica,PRJNA449115,SAMN08887257,WGS,isolate: LGB_DtHiC_Dec2017,"dev_stage: Pupa,isolation_source: Laboratory colony,tissue_type: whole organism",479166780,139,700,Yes,0,0,0,No,,,2022-09-07T00:00:00Z,2022-09-07T00:00:00Z
QCYY01,WGS,,INV,Penaeus vannamei,PRJNA438564,SAMN08721527,WGS,breed: Kehai No.1,"dev_stage: adult,isolation_source: sea water,tissue_type: muscle",1663565311,4682,25527,Yes,0,0,0,No,,,2018-11-16T00:00:00Z,2018-11-16T00:00:00Z
QDDK01,WGS,,PRI,Homo sapiens,PRJNA339726,SAMN05603847,WGS,isolate: HG02059,tissue_type: blood,2898275003,3180,0,No,0,0,0,No,,,2018-04-24T00:00:00Z,2018-04-24T00:00:00Z
PWAB01,WGS,,VRT,Empidonax traillii,PRJNA437496,SAMN08663748,WGS,isolate: 1590-97213,,1123485537,7791,0,No,0,0,0,No,,,2018-04-03T00:00:00Z,2018-04-03T00:00:00Z
PSOM01,WGS,,MAM,Puma concolor,PRJNA422772,SAMN08196697,WGS,isolate: FP16,tissue_type: whole blood,2591702724,152272,0,No,0,0,0,No,,,2019-11-20T00:00:00Z,2019-01-31T00:00:00Z
PSZQ01,WGS,,MAM,Equus asinus asinus,PRJNA205517,SAMN02179859,WGS,isolate: Willy,,2321045832,9021,0,No,0,0,0,No,,,2018-04-04T00:00:00Z,2018-04-04T00:00:00Z
PTEV01,WGS,,VRT,Rhea americana,PRJNA433110,SAMN08476460,WGS,isolate: MKP2758,"dev_stage: adult,tissue_type: blood",1160836514,2162,0,No,0,0,0,No,,,2019-04-09T00:00:00Z,2018-07-26T00:00:00Z
PTEW01,WGS,,VRT,Nothoprocta perdicaria,PRJNA433110,SAMN08476459,WGS,isolate: Ctin4,"dev_stage: adult,tissue_type: blood",965904370,2217,0,No,0,0,0,No,,,2019-04-09T00:00:00Z,2018-07-26T00:00:00Z
LRUL01,WGS,,PRI,Homo sapiens,PRJNA200694,SAMN03283345,WGS,isolate: NA24149,tissue_type: B-Lymphocyte,3031784135,22650,0,No,1,0,16569,No,CM003747-CM003747,,2016-02-16T00:00:00Z,2016-02-05T00:00:00Z
LRUM01,WGS,,PRI,Homo sapiens,PRJNA200694,SAMN03283346,WGS,isolate: NA24143,tissue_type: B-Lymphocyte,2944690814,15777,0,No,1,0,16570,No,CM003766-CM003766,,2016-02-16T00:00:00Z,2016-02-05T00:00:00Z
LSMT01,WGS,,INV,Stylophora pistillata,PRJNA281535,SAMN03491624,WGS,isolate: CSM Monaco,"isolation_source: northern Red Sea,tissue_type: whole animal",400103141,5512,23945,Yes,0,0,0,No,,,2023-03-08T00:00:00Z,2017-10-17T00:00:00Z
LSNX01,WGS,,INV,Ceratina calcarata,PRJNA299559,SAMN04252592,WGS,isolate: Rehan_Ccalc_2016,"host: Rhus typhina,tissue_type: whole body",199936949,50568,0,No,0,0,0,No,,,2016-05-25T00:00:00Z,2016-05-25T00:00:00Z
LSRL02,WGS,,INV,Drosophila navojoa,PRJNA309833,SAMN04440794,WGS,isolate: navoj_Jal97,"isolation_source: banana trap,tissue_type: whole organism",147357603,13813,15518,Yes,0,0,0,No,,,2019-06-04T00:00:00Z,2019-03-18T00:00:00Z
LSRM01,WGS,,INV,Drosophila arizonae,PRJNA309836,SAMN04440796,WGS,isolate: ariz_Son04,"isolation_source: banana trap,tissue_type: whole organism",141386800,3178,0,No,0,0,0,No,,,2016-05-09T00:00:00Z,2016-05-09T00:00:00Z
LSTP01,WGS,,INV,Ditylenchus destructor,PRJNA312427,SAMN04497895,WGS,isolate: Dd01,"host: sweet potato,tissue_type: tuber",111138200,1761,0,No,0,0,0,No,,,2016-03-03T00:00:00Z,2016-03-03T00:00:00Z
LSYS01,WGS,,VRT,Patagioenas fasciata monilis,PRJNA308039,SAMN04386172,WGS,isolate: BTP2013,"dev_stage: adult,isolation_source: blood from bird in captivity,tissue_type: blood",1089149042,9784,24805,Yes,0,0,0,No,,,2017-03-15T00:00:00Z,2017-03-15T00:00:00Z
LSZS01,WGS,,VRT,Coturnix japonica,PRJNA292031,SAMN03989050,WGS,isolate: 7356,tissue_type: blood,917246527,9641,0,No,1262,0,1823544714,No,"CM003781-CM003810,CM003812-CM003812,KQ966083-KQ967313",,2020-01-16T00:00:00Z,2016-02-24T00:00:00Z
LSZX01,WGS,,MAM,Camelus dromedarius,PRJNA310822,SAMN04455907,WGS,breed: Targui,"dev_stage: adult,isolation_source: El Golea,tissue_type: Bladder",2084536768,207871,0,No,0,0,0,No,,,2016-05-09T00:00:00Z,2016-05-09T00:00:00Z
LTAH01,WGS,,INV,Oscheius sp. TEL-2014,PRJNA301782,SAMN04259800,WGS,"isolate: Inbred line 7,strain: TEL-2014","dev_stage: infective juvenile,isolation_source: sandy loamy soil",112559038,132826,0,No,0,0,0,No,,,2016-04-25T00:00:00Z,2016-04-25T00:00:00Z
LTAT01,WGS,,VRT,Chlorodrepanis virens,PRJNA252695,SAMN02854552,WGS,isolate: USGS aluminum band 1771-10606,tissue_type: blood,1086507881,19546,0,No,0,0,0,No,,,2018-07-02T00:00:00Z,2018-07-02T00:00:00Z
LTYT01,WGS,,VRT,Anguilla rostrata,PRJNA285069,SAMN03737505,WGS,isolate: LakeOntario-01-2011,isolation_source: water,1413032609,79209,0,No,1,0,16682,No,CM003870-CM003870,,2016-04-04T00:00:00Z,2016-04-01T00:00:00Z
LUCH01,WGS,,INV,Paragonimus heterotremus,PRJNA284523,SAMN04324906,WGS,strain: LC,,841211332,27557,12487,Yes,0,0,0,No,,,2020-06-23T00:00:00Z,2020-06-23T00:00:00Z
LUCM01,WGS,,INV,Fasciolopsis buski,PRJNA284521,SAMN11554071,WGS,isolate: HT,"host: Sus scrofa,isolation_source: pig intestine,tissue_type: whole worm",748157630,11829,11837,Yes,0,0,0,No,,,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z
LUGF01,WGS,,INV,Calycopis cecrops,PRJNA314404,SAMN04534834,WGS,,"dev_stage: adult,isolation_source: field collected,tissue_type: whole body",728788927,60049,0,No,0,0,0,No,,,2016-04-21T00:00:00Z,2016-04-21T00:00:00Z
LUHK01,WGS,,INV,Teladorsagia circumcincta,PRJNA72569,SAMN02780891,WGS,strain: S,"host: sheep,isolation_source: developed by two generations of inbreeding (sibling mating) of an anthelmintic-susceptible laboratory isolate that was originally derived from field-grazed lambs in New Zealand in the 1950s",576109770,213388,0,No,81730,25532,700607159,Yes,"KZ344985-KZ368860,KZ370387-KZ428240",,2017-11-14T00:00:00Z,2017-09-20T00:00:00Z
LULA01,WGS,,INV,Anopheles maculatus,PRJNA309622,SAMN04437154,WGS,isolate: BtQ1,"dev_stage: adult,tissue_type: whole organism",441164621,67505,0,No,5569,0,418510119,No,KZ061539-KZ067107,,2017-04-14T00:00:00Z,2017-04-11T00:00:00Z
LULB01,WGS,,INV,Anopheles cracens,PRJNA309364,SAMN04432142,WGS,isolate: Kuala Lipis,"dev_stage: adult,tissue_type: whole organism",325760517,104896,0,No,6232,0,308817249,No,KZ067108-KZ073339,,2017-04-14T00:00:00Z,2017-04-11T00:00:00Z
LUVX01,WGS,,INV,Drosophila montana,PRJNA312336,SAMN04511083,WGS,breed: Can3F9,"dev_stage: adult,isolation_source: inbred lab strain,tissue_type: Whole-body",183585048,63742,0,No,0,0,0,No,,,2021-04-29T00:00:00Z,2018-05-02T00:00:00Z
LUXQ01,WGS,,MAM,Sus scrofa,PRJNA309108,SAMN04440481,WGS,breed: Meishan,tissue_type: liver,2467495771,133833,0,No,0,0,0,No,,,2016-08-05T00:00:00Z,2016-08-05T00:00:00Z
LUXR01,WGS,,MAM,Sus scrofa,PRJNA309108,SAMN04440482,WGS,breed: Rongchang,tissue_type: liver,2459027728,120246,0,No,0,0,0,No,,,2016-08-05T00:00:00Z,2016-08-05T00:00:00Z
LUXS01,WGS,,MAM,Sus scrofa,PRJNA309108,SAMN04440474,WGS,breed: Hampshire,tissue_type: liver,2437109612,82206,0,No,0,0,0,No,,,2016-08-05T00:00:00Z,2016-08-05T00:00:00Z
LUXT01,WGS,,MAM,Sus scrofa,PRJNA309108,SAMN04440476,WGS,breed: Landrace,tissue_type: liver,2440981886,94659,0,No,0,0,0,No,,,2016-08-05T00:00:00Z,2016-08-05T00:00:00Z
LUXU01,WGS,,MAM,Sus scrofa,PRJNA309108,SAMN04440477,WGS,breed: Pietrain,tissue_type: liver,2438316299,88436,0,No,0,0,0,No,,,2016-08-05T00:00:00Z,2016-08-05T00:00:00Z
LUXV01,WGS,,MAM,Sus scrofa,PRJNA309108,SAMN04440479,WGS,breed: Bamei,tissue_type: liver,2460755741,129335,0,No,0,0,0,No,,,2016-08-05T00:00:00Z,2016-08-05T00:00:00Z
LUXW01,WGS,,MAM,Sus scrofa,PRJNA309108,SAMN04440475,WGS,breed: Berkshire,tissue_type: liver,2434706773,94468,0,No,0,0,0,No,,,2016-08-05T00:00:00Z,2016-08-05T00:00:00Z
LUXX01,WGS,,MAM,Sus scrofa,PRJNA309108,SAMN04440478,WGS,breed: LargeWhite,tissue_type: liver,2457907103,102342,0,No,0,0,0,No,,,2016-08-05T00:00:00Z,2016-08-05T00:00:00Z
LUXY01,WGS,,MAM,Sus scrofa,PRJNA309108,SAMN04440480,WGS,breed: Jinhua,tissue_type: liver,2453702738,115554,0,No,0,0,0,No,,,2016-08-05T00:00:00Z,2016-08-05T00:00:00Z
LVCL01,WGS,,MAM,Okapia johnstoni,PRJNA313910,SAMN04526128,WGS,isolate: WOAK,,2738327080,1213196,0,No,837179,0,2878133036,No,LVCL01S0000001-LVCL01S0837179,,2016-06-09T00:00:00Z,2016-06-08T00:00:00Z
LVCR01,WGS,,VRT,Crotalus horridus,PRJNA181087,SAMN01815951,WGS,isolate: 016-059-111,"dev_stage: adult,isolation_source: blood",1520334138,186068,0,No,0,0,0,No,,,2016-04-21T00:00:00Z,2016-04-21T00:00:00Z
LVEK03,WGS,,VRT,Rhincodon typus,PRJNA255419,SAMN04562461,WGS,isolate: Ralph,"dev_stage: juvenile,tissue_type: spleen",2961781270,39171,0,No,0,0,0,No,,,2021-09-07T00:00:00Z,2021-09-07T00:00:00Z
LVHJ01,WGS,,VRT,Hippocampus comes,PRJNA314292,SAMN04531611,WGS,isolate: QL1,"dev_stage: mature,tissue_type: muscle",459350483,55890,0,No,805,0,476943188,No,KV879630-KV880535,,2022-05-13T00:00:00Z,2016-12-08T00:00:00Z
LVKQ01,WGS,,MAM,Giraffa tippelskirchi,PRJNA313910,SAMN04526126,WGS,isolate: MA1,,2610940045,770855,0,No,513177,0,2705072464,No,LVKQ01S000001-LVKQ01S513177,,2016-06-07T00:00:00Z,2016-05-20T00:00:00Z
